Step:,TDError,NNLose
1100,178.09232,40.353756
1101,-128.43436,0.61459947
1102,35.9114,23.18905
1103,120.75695,37.764107
1104,-72.48631,11.85549
1105,-28.160809,23.387875
1106,-40.429523,24.76224
1107,-60.552,24.696571
1108,-30.344925,36.568703
1109,-103.48218,26.537209
1110,46.9294,43.515377
1111,90.17977,46.0597
1112,510.19702,487.2294
1113,-56.142105,31.80681
1114,384.72205,470.08035
1115,299.0932,454.24005
1116,-50.575684,39.927055
1117,39.594803,57.816776
1118,150.18198,444.2632
1119,-258.54068,11.585983
1120,-155.65247,24.094978
1121,-277.46912,11.660973
1122,-65.69701,44.300373
1123,-108.39424,34.614647
1124,-258.06808,15.501798
1125,261.5319,453.56393
1126,-206.14214,13.316776
1127,402.53397,475.37906
1128,-255.23325,1.0512149
1129,-159.27011,13.750198
1130,-130.97504,22.020763
1131,396.29156,473.7473
1132,330.16953,453.4114
1133,-73.56569,29.185795
1134,417.57733,469.92673
1135,85.950096,50.003895
1136,-181.29431,11.672983
1137,-113.541504,29.436745
1138,305.12405,454.79163
1139,-32.719692,38.038326
1140,380.89563,466.014
1141,-214.4603,13.488828
1142,-129.84732,25.890282
1143,29.295715,49.63066
1144,-63.23557,41.475246
1145,368.58984,482.94336
1146,-288.01117,1.2096835
1147,-303.11487,1.3181787
1148,-211.5063,16.20443
1149,-225.73734,14.583201
1150,-20.82396,40.5556
1151,295.80322,451.7615
1152,-104.30846,24.859665
1153,-11.247906,40.21969
1154,-31.803345,32.51465
1155,367.76816,473.14633
1156,98.37303,54.089207
1157,-53.33296,30.295025
1158,284.44623,448.58884
1159,427.91302,484.2463
1160,-197.20027,11.686362
1161,-266.34662,1.1674957
1162,-272.44556,1.2845168
1163,-256.9876,1.0073268
1164,277.99115,461.29398
1165,200.32309,71.89748
1166,279.85178,463.18045
1167,-185.89578,14.932495
1168,-22.261192,40.29048
1169,-225.35468,16.059752
1170,241.60732,446.91516
1171,855.14716,917.3454
1172,612.93134,506.7951
1173,-198.52393,14.861514
1174,252.65338,453.67328
1175,-122.21303,27.047821
1176,202.49146,456.89368
1177,295.00873,470.89157
1178,-148.99219,23.212042
1179,369.07672,486.21103
1180,-294.2901,12.059458
1181,-107.307175,55.31477
1182,-315.117,15.808686
1183,-285.97168,15.803941
1184,-301.7652,13.3327675
1185,-105.29582,37.087433
1186,-129.60153,42.820778
1187,-321.50623,1.5028003
1188,-70.95479,38.018986
1189,-345.9616,1.7976729
1190,-276.47452,13.607863
1191,622.515,502.71927
1192,-188.99722,12.9320135
1193,815.91266,897.48865
1194,-213.80626,13.662372
1195,-252.08006,1.3007689
1196,-175.71971,0.96880186
1197,-249.8736,1.4605278
1198,-90.024,25.907673
1199,389.79794,470.11957
1200,398.88593,15.444538
1201,394.64502,24.25652
1202,470.08795,31.283321
1203,667.9872,71.33745
1204,412.8437,41.28837
1205,215.04117,11.98443
1206,397.7755,52.944065
1207,288.88373,40.453194
1208,10.049019,15.194858
1209,101.602425,29.766758
1210,402.93253,456.72223
1211,-222.03241,1.1509995
1212,37.52401,49.69475
1213,-230.73328,14.389317
1214,-207.36697,14.301971
1215,364.60327,476.36853
1216,-333.40903,1.0196095
1217,-261.91177,14.982104
1218,136.11826,443.90262
1219,-315.68402,11.708871
1220,-163.99924,27.952278
1221,-243.92868,12.04522
1222,396.016,484.36877
1223,-170.61327,26.522701
1224,-136.1954,26.093227
1225,-263.35852,1.1608936
1226,-65.157166,23.25873
1227,336.95355,448.2575
1228,84.14659,40.674435
1229,-147.83284,10.049833
1230,163.3835,54.88011
1231,-74.56992,14.868728
1232,-106.47129,12.573108
1233,132.54733,42.620026
1234,57.486504,38.522038
1235,27.20269,38.923946
1236,64.728264,37.57709
1237,-32.39269,27.74219
1238,769.52325,883.5485
1239,-199.0596,1.0222033
1240,484.55844,478.34424
1241,232.98131,441.32898
1242,-205.12567,15.224415
1243,-254.76395,1.14344
1244,85.811264,56.50476
1245,354.6792,468.99225
1246,291.4146,92.270744
1247,-48.988647,39.90176
1248,210.51303,446.9979
1249,-63.60726,43.512398
1250,-289.2173,14.832228
1251,-249.43813,15.960998
1252,-98.76658,38.186344
1253,-203.21658,25.290316
1254,-186.55685,27.384022
1255,193.62033,456.07666
1256,174.12881,78.68042
1257,-165.76581,25.827768
1258,-173.67708,29.086132
1259,589.1956,493.27173
1260,-139.0718,26.952288
1261,-152.32532,20.28175
1262,270.9831,450.0209
1263,22.367617,42.896458
1264,320.3771,466.5974
1265,-34.017677,43.5619
1266,328.0477,467.23492
1267,-96.733025,36.92186
1268,-197.33981,11.381414
1269,534.072,495.9807
1270,396.40714,470.70987
1271,-206.40512,29.341269
1272,-50.723663,39.884895
1273,-186.30391,28.863647
1274,-305.85788,13.693062
1275,-210.54102,25.034948
1276,-85.98024,41.24048
1277,-208.83548,27.834885
1278,346.12848,469.38193
1279,-151.69658,28.553194
1280,-158.56299,29.784698
1281,-45.068275,43.160202
1282,313.5798,459.3874
1283,-134.35544,21.298328
1284,557.0701,492.19498
1285,-117.16716,28.476059
1286,-25.651703,34.167953
1287,-296.06653,1.4899898
1288,-82.9756,27.513153
1289,-192.79872,14.869168
1290,374.69324,458.28638
1291,268.88364,451.19437
1292,1015.2284,937.1706
1293,-190.9332,12.6820545
1294,136.15442,69.28378
1295,472.47665,494.2294
1296,-152.9802,24.700172
1297,-2.5348167,51.947063
1298,179.26755,454.4438
1299,-127.40114,37.551598
1300,418.47546,46.02926
1301,123.94238,1.4637256
1302,164.04953,15.173862
1303,357.07596,42.537033
1304,13.09912,1.4228728
1305,58.482235,14.290308
1306,488.193,448.28058
1307,-50.610146,15.44553
1308,-55.16404,11.040111
1309,867.2185,898.4418
1310,-114.55617,27.771051
1311,44.783844,47.824978
1312,-198.68417,14.344057
1313,141.4332,438.4785
1314,-374.14017,1.4606168
1315,425.60153,485.62415
1316,-245.00424,21.05347
1317,-455.89307,1.8628874
1318,-314.12323,11.90179
1319,-307.44122,10.282347
1320,-300.23453,14.34483
1321,-259.22214,13.052702
1322,-64.13425,42.36892
1323,347.30045,464.22345
1324,165.338,60.811806
1325,-121.17111,15.612613
1326,106.02409,53.298183
1327,489.91553,468.7429
1328,310.81332,450.91144
1329,747.24524,880.4879
1330,391.1908,462.35574
1331,-114.15719,25.86108
1332,27.363789,47.746323
1333,-225.74367,15.390083
1334,-186.14832,28.492016
1335,-83.18876,40.320004
1336,-142.15039,26.25187
1337,170.31375,437.3582
1338,-217.12268,9.821601
1339,-254.3685,15.381421
1340,-196.12306,25.922071
1341,265.7485,465.265
1342,-323.67566,1.4838024
1343,-125.43851,39.27565
1344,305.73358,465.39334
1345,-77.32143,42.995617
1346,-243.82,15.10444
1347,393.88922,474.86124
1348,-203.45276,12.4993305
1349,233.6573,449.6495
1350,599.568,885.3522
1351,-233.59247,11.625026
1352,-208.9153,12.988764
1353,-290.73364,1.4602375
1354,-164.43483,14.412214
1355,-299.90594,1.6161919
1356,325.4151,448.5024
1357,-68.507286,17.832855
1358,134.01819,52.72985
1359,-42.25832,30.290947
1360,-75.125465,22.59988
1361,-72.5748,23.668728
1362,199.49756,66.15471
1363,-78.03792,26.747778
1364,-152.55394,14.851644
1365,99.14627,50.409084
1366,-68.16264,24.831936
1367,-141.50833,15.035297
1368,-49.369667,24.280024
1369,-44.740505,25.398827
1370,-165.28705,10.93683
1371,3.374035,37.631653
1372,-47.63545,24.47731
1373,-183.69113,1.0845823
1374,-121.35381,9.796364
1375,-95.76871,11.539078
1376,12.020927,29.469383
1377,312.11682,442.06363
1378,-161.9126,0.86415416
1379,1033.3394,905.5219
1380,50.161575,28.096357
1381,-180.73123,1.0137453
1382,-195.52802,0.9609512
1383,141.54663,52.0987
1384,800.95667,893.8395
1385,-123.60368,12.172291
1386,-105.5833,22.745247
1387,-193.8774,10.518107
1388,-180.35321,10.83591
1389,-182.43356,15.732704
1390,-19.567871,31.739243
1391,-275.72562,1.151599
1392,-1.9120178,39.996017
1393,-46.047386,22.878628
1394,235.5661,434.48892
1395,1131.0513,941.8822
1396,-194.81976,11.20153
1397,851.0867,902.9298
1398,-153.21986,13.68761
1399,-62.110607,41.702217
1400,756.6569,455.6592
1401,269.41272,28.947905
1402,395.4545,53.595085
1403,311.34366,49.27254
1404,451.2279,444.16284
1405,154.19327,49.28149
1406,-78.838165,11.528643
1407,319.554,450.4675
1408,242.86568,430.19638
1409,649.18774,876.70087
1410,-216.968,15.206402
1411,-308.1665,12.678514
1412,-218.8233,36.44992
1413,-110.00903,49.30469
1414,-290.27628,31.805386
1415,167.55917,466.37503
1416,-366.18338,10.241402
1417,-294.7526,12.21592
1418,63.45935,433.73364
1419,-342.69168,16.926764
1420,-182.93623,29.535393
1421,47.721615,65.99104
1422,105.04558,75.40107
1423,-261.52972,15.017432
1424,-44.029938,38.246815
1425,253.74117,456.02817
1426,-170.1052,13.162876
1427,-154.59674,14.8716755
1428,-136.18988,15.167502
1429,483.22028,461.03085
1430,-105.36594,22.910744
1431,46.216995,39.611492
1432,791.49335,881.50037
1433,218.47455,67.698654
1434,-215.49945,11.938251
1435,306.25272,449.0634
1436,-221.93018,14.537602
1437,-208.94772,14.567024
1438,-141.33226,20.708147
1439,-233.55238,11.148811
1440,-189.59317,25.125198
1441,-115.46765,33.331448
1442,64.20472,55.271255
1443,49.175354,44.63321
1444,-189.37416,14.9652
1445,213.09785,436.9729
1446,-2.3495903,41.0846
1447,-165.25343,14.486554
1448,-91.96223,26.153797
1449,-212.39139,10.334839
1450,52.483753,48.90223
1451,-61.440266,26.041798
1452,-20.514181,31.040257
1453,526.4154,478.87448
1454,-15.150063,31.070599
1455,-56.88671,27.445911
1456,-210.33301,1.0617682
1457,36.959023,42.308014
1458,253.55573,442.9314
1459,37.70466,43.5653
1460,78.8864,37.44114
1461,-147.31021,13.7883835
1462,102.02762,45.706608
1463,1.1926727,36.859913
1464,-175.28499,9.625365
1465,-37.371586,27.792017
1466,240.60153,438.76752
1467,252.89847,439.65143
1468,75.01112,51.55808
1469,-241.56122,1.1775225
1470,302.93732,446.16815
1471,189.73715,429.1459
1472,222.97943,428.56854
1473,-212.03601,14.02475
1474,-69.95659,36.060535
1475,-129.97528,25.360914
1476,294.6858,447.6761
1477,96.63075,57.987816
1478,422.61005,470.58835
1479,207.19614,435.6099
1480,-228.87198,12.090618
1481,376.69122,472.27963
1482,-336.82974,1.5503874
1483,-18.930824,46.30056
1484,-152.18643,38.03511
1485,-325.8192,1.6614099
1486,302.47632,455.20593
1487,-275.0341,12.981171
1488,-131.4878,20.045773
1489,-94.480705,36.093124
1490,-291.4872,1.6825783
1491,384.40247,455.1777
1492,-153.80994,16.061876
1493,-156.72829,11.712316
1494,-70.74544,26.64616
1495,675.6245,860.245
1496,18.921478,44.98422
1497,477.79218,471.87686
1498,-108.73213,29.446602
1499,-68.8858,40.856728
1500,856.5126,451.3032
1501,298.3695,1.8861372
1502,267.8734,15.055277
1503,725.32086,438.4847
1504,311.8191,38.930134
1505,156.78047,15.61831
1506,116.07694,24.448006
1507,376.8999,434.39896
1508,-56.255672,11.709553
1509,-269.90933,1.3901863
1510,-222.21848,15.905672
1511,-151.1623,22.248165
1512,-197.88318,27.389168
1513,-371.0434,1.4824934
1514,-145.95052,30.31984
1515,-78.90938,50.203064
1516,-300.53217,10.950884
1517,-259.3739,8.692412
1518,806.81433,888.1379
1519,-220.40756,11.808771
1520,-115.34168,26.130198
1521,-212.0473,10.1863785
1522,-230.14613,1.2758489
1523,-122.142685,15.4912195
1524,-62.44441,21.538261
1525,665.79767,481.8574
1526,31.933117,39.530098
1527,309.65207,427.80856
1528,-123.06933,10.097222
1529,334.0354,436.96292
1530,7.7508545,27.450348
1531,412.08762,441.70755
1532,-39.967392,30.309584
1533,-92.071434,25.48837
1534,-159.56415,14.609248
1535,-7.0843887,35.343544
1536,172.82204,434.82065
1537,-162.43777,14.002911
1538,7.517456,50.043118
1539,-138.79077,23.442791
1540,683.5282,515.67554
1541,-114.906204,21.653866
1542,1311.0615,1300.3949
1543,-294.3944,15.036307
1544,-233.20581,27.82309
1545,-86.58634,41.16169
1546,-244.86392,27.800655
1547,-194.18143,23.370628
1548,-351.75137,1.8124108
1549,-169.74329,34.788002
1550,-308.53754,1.6882384
1551,-103.14484,39.11371
1552,-115.232735,22.251667
1553,-116.396614,30.5382
1554,585.1016,495.5258
1555,-103.20472,23.193365
1556,449.5563,450.64703
1557,-176.56946,12.716261
1558,55.970425,47.809586
1559,-188.8195,10.774809
1560,417.84058,463.59082
1561,-131.94136,11.589537
1562,-14.28133,33.353657
1563,-170.38058,24.113895
1564,-229.41942,1.5256209
1565,424.36096,465.79297
1566,454.49368,469.31836
1567,461.36,461.01727
1568,-177.08377,24.552322
1569,-67.52414,40.80145
1570,48.80564,56.072533
1571,-156.9576,19.679482
1572,-205.71988,12.076441
1573,-11.499855,39.116264
1574,-5.62673,49.208664
1575,-260.14328,19.721567
1576,-248.86748,14.359882
1577,208.48764,440.76273
1578,-12.885483,34.108295
1579,-80.0791,34.2007
1580,414.13474,469.04947
1581,-279.4647,1.7416272
1582,1163.8894,1288.1863
1583,-119.36066,23.312294
1584,-57.38803,41.417152
1585,-350.03943,2.0999908
1586,-36.01239,53.47322
1587,148.53384,429.53857
1588,-284.97852,10.963496
1589,-280.79523,16.058899
1590,-320.84283,1.7988231
1591,-164.81381,28.53203
1592,-52.639183,37.252438
1593,-152.83842,12.074605
1594,-226.27371,11.1586275
1595,-270.2308,2.0828876
1596,92.80539,53.632645
1597,-230.4826,1.7454891
1598,77.94761,38.202
1599,437.69977,451.54578
1600,532.1692,15.837536
1601,541.1768,17.33536
1602,612.9565,31.006447
1603,632.7859,40.0509
1604,459.24323,34.532604
1605,1298.2561,892.35284
1606,209.88284,12.541322
1607,481.3833,60.00211
1608,52.929184,23.14812
1609,8.5518265,39.0623
1610,-291.61887,1.7052745
1611,-159.04858,21.121536
1612,-269.7306,15.9146
1613,-361.56796,12.522557
1614,-130.01752,48.788177
1615,-223.9427,35.521034
1616,-347.3412,26.604998
1617,-307.9897,10.335622
1618,725.11096,885.1599
1619,352.67615,471.57315
1620,155.2507,440.9721
1621,-340.17844,1.8911018
1622,172.59715,439.1098
1623,-202.64296,28.229748
1624,-120.56389,32.8638
1625,-138.29366,22.57194
1626,436.79126,462.2472
1627,-277.62567,1.8730649
1628,414.70477,457.66074
1629,37.117516,42.925076
1630,-97.24706,27.558208
1631,-166.40198,16.129168
1632,-316.96,2.0604978
1633,-84.483,26.629005
1634,-131.28722,23.104494
1635,-87.76517,25.825085
1636,793.92334,845.33484
1637,833.9889,878.51447
1638,232.22354,440.12848
1639,241.25497,442.9167
1640,-193.18292,24.272255
1641,-329.8064,16.43173
1642,258.37372,448.739
1643,-435.68793,2.2446527
1644,-315.99017,10.666496
1645,413.56604,125.33916
1646,-362.19553,9.556296
1647,-350.93127,10.956802
1648,178.33987,435.1292
1649,-226.78848,27.548485
1650,-315.6839,1.7266431
1651,856.14056,895.7096
1652,-110.585846,28.091034
1653,-272.55972,2.0627253
1654,-47.16942,33.70372
1655,-174.88177,16.461237
1656,-250.06491,1.743558
1657,-154.92285,14.182164
1658,96.429054,53.01463
1659,-197.18933,1.7739338
1660,170.88754,54.140182
1661,-220.62486,2.081728
1662,314.61658,440.05853
1663,35.48413,30.094639
1664,-189.63004,1.8904511
1665,-130.31651,15.3930645
1666,866.029,880.26483
1667,93.17764,41.44941
1668,-142.2344,15.666183
1669,73.85721,35.65457
1670,-29.869724,29.530008
1671,8.724594,35.35775
1672,-125.833496,23.01466
1673,262.82092,449.02686
1674,-183.02008,13.738969
1675,-206.40129,8.992313
1676,-136.48105,28.15341
1677,-168.9305,18.263987
1678,176.34744,66.51122
1679,-102.541824,28.236374
1680,-43.703514,30.633396
1681,-125.1924,15.379027
1682,-117.17473,8.184869
1683,70.10566,29.45018
1684,-19.663483,19.197794
1685,-9.545933,24.830307
1686,3.9881973,25.616945
1687,-172.59468,1.3779278
1688,-75.52921,8.631983
1689,160.06477,47.966232
1690,-151.68144,1.214911
1691,67.4762,18.263035
1692,-94.573166,10.296391
1693,475.21194,457.59756
1694,-88.31635,8.031043
1695,473.5066,451.02325
1696,-140.10698,10.145166
1697,-2.7175293,21.549479
1698,45.414913,31.04498
1699,-221.4121,1.2394445
1700,176.02728,35.57967
1701,26.983223,16.371077
1702,585.9133,464.02917
1703,370.85913,415.42365
1704,-95.21239,1.1809417
1705,90.571045,37.92702
1706,-128.48412,1.2986021
1707,122.93363,40.63312
1708,292.7944,436.67502
1709,336.00394,444.47705
1710,139.28862,60.525772
1711,-213.82565,14.913005
1712,-101.26636,21.760376
1713,-124.22664,27.443926
1714,-132.3642,20.391066
1715,417.6543,452.55533
1716,-64.04614,27.930737
1717,-199.08838,11.728006
1718,-143.68529,21.646797
1719,271.6762,427.34622
1720,-306.36542,1.732343
1721,-18.54459,41.2321
1722,788.85315,874.7557
1723,303.97336,442.51712
1724,-147.92656,11.515663
1725,-227.94144,8.9306
1726,-151.62756,18.283033
1727,404.79346,459.99362
1728,-46.77781,37.14978
1729,-251.87827,1.5033517
1730,-225.28203,15.853737
1731,-223.35649,10.241749
1732,21.400658,41.033615
1733,-171.3206,15.353771
1734,3.969181,29.11343
1735,210.9793,412.31125
1736,551.6903,476.655
1737,-77.03426,23.291143
1738,-158.68205,14.540056
1739,442.9081,463.71677
1740,-168.13225,11.955241
1741,-168.26807,15.908804
1742,-76.99153,28.25364
1743,254.06873,419.90778
1744,-93.92135,20.134487
1745,-44.25173,25.262234
1746,-70.70231,21.231682
1747,-106.47484,22.54307
1748,-7.9741898,41.461308
1749,-231.50902,10.675181
1750,-16.561337,26.10456
1751,-112.65353,28.397419
1752,-9.3643,40.766533
1753,18.489674,30.440388
1754,297.47577,427.4711
1755,-137.47241,12.018108
1756,1009.3989,873.9853
1757,-64.44199,26.433285
1758,-94.513,28.130964
1759,243.76218,436.4644
1760,234.46298,431.84958
1761,-213.99554,16.277796
1762,787.3956,891.23145
1763,-130.84143,34.27998
1764,227.113,427.38934
1765,-371.36206,1.9946237
1766,183.45277,448.73193
1767,-414.29266,2.4700112
1768,-259.6233,23.001038
1769,-217.53287,22.962166
1770,-175.65271,28.594784
1771,-209.0184,17.686861
1772,-4.091873,39.1466
1773,-74.09134,27.17048
1774,426.11182,454.44598
1775,434.47147,471.75507
1776,-208.70071,1.9020656
1777,-71.7151,27.996687
1778,-146.82971,15.268691
1779,-108.602356,17.572664
1780,420.93448,458.27524
1781,-180.31462,1.8172777
1782,275.48248,421.61603
1783,-5.2549934,28.646877
1784,-245.45113,1.9867337
1785,353.01813,437.79947
1786,-0.9140816,34.62737
1787,-111.23323,23.871756
1788,-30.621582,33.06893
1789,-171.72382,11.85853
1790,-132.8035,22.33419
1791,188.59265,410.47174
1792,163.07002,418.40964
1793,-19.963928,34.002735
1794,-30.2411,31.008163
1795,271.01892,432.08466
1796,-195.50845,13.209146
1797,321.26913,443.68655
1798,-73.58534,31.965284
1799,25.243633,45.202477
1800,1019.83936,446.57693
1801,469.5074,27.706606
1802,1026.0281,480.23853
1803,205.09232,12.706763
1804,331.77948,38.820843
1805,271.1676,47.209026
1806,-49.203777,10.276673
1807,1056.075,876.802
1808,230.8251,406.823
1809,-307.86264,2.72581
1810,161.33688,447.13513
1811,-420.40707,12.356109
1812,-537.9236,3.2900348
1813,-453.76843,17.2263
1814,-423.11276,24.98668
1815,448.60388,832.4256
1816,160.33044,458.64264
1817,-351.47733,14.821668
1818,-149.47543,26.610296
1819,-281.70883,16.585415
1820,-89.802826,37.444893
1821,-107.74585,22.743607
1822,-60.142258,35.21702
1823,-13.92997,25.31503
1824,-97.03128,16.48388
1825,-83.71283,12.559066
1826,84.986145,27.323761
1827,117.6636,35.34752
1828,-14.8790245,8.514124
1829,221.2432,57.504898
1830,131.52963,30.952251
1831,-13.331589,19.535624
1832,14.699585,19.063984
1833,24.611053,23.841568
1834,154.82126,51.889458
1835,-148.59402,8.6913185
1836,31.075417,41.36258
1837,-148.04031,13.658771
1838,-289.50134,1.9867427
1839,-202.60306,8.495143
1840,-66.34058,21.241703
1841,-143.01797,9.259081
1842,-145.36057,12.9521
1843,-36.0591,20.677265
1844,446.73553,429.35458
1845,839.6627,859.6828
1846,931.55304,856.54425
1847,62.779953,35.42646
1848,-283.74142,1.9397666
1849,394.42587,454.27026
1850,244.84138,462.1406
1851,-90.26652,35.50817
1852,-347.68933,2.205326
